date,store_id,product_id,units_sold,net_sales,transaction_count,load_timestamp
2025-01-05,7,16,2,1512,2,2026-02-05 15:00:52.608555
2025-01-05,7,17,0,0,0,2026-02-05 15:00:52.609555
2025-01-05,7,18,7,350,3,2026-02-05 15:00:52.609555
2025-01-05,7,19,5,10920,2,2026-02-05 15:00:52.610556
2025-01-05,7,20,6,14112,3,2026-02-05 15:00:52.611556
2025-01-05,7,21,5,7430,2,2026-02-05 15:00:52.611556
2025-01-05,7,22,4,716,4,2026-02-05 15:00:52.612556
2025-01-05,7,23,7,19243,3,2026-02-05 15:00:52.612556
2025-01-05,7,24,4,19768,1,2026-02-05 15:00:52.613559
2025-01-05,7,25,2,2138,1,2026-02-05 15:00:52.614558
2025-01-05,7,26,2,2352,1,2026-02-05 15:00:52.615574
2025-01-05,7,27,6,2160,2,2026-02-05 15:00:52.615574
2025-01-05,7,28,1,3848,1,2026-02-05 15:00:52.616557
2025-01-05,7,29,6,17544,6,2026-02-05 15:00:52.617552
2025-01-05,7,30,1,709,1,2026-02-05 15:00:52.617552
2025-01-05,7,31,9,21420,3,2026-02-05 15:00:52.618559
2025-01-05,7,32,6,10158,2,2026-02-05 15:00:52.619719
2025-01-05,7,33,3,6852,1,2026-02-05 15:00:52.619719
2025-01-05,7,34,6,14604,3,2026-02-05 15:00:52.620834
2025-01-05,7,35,6,7458,2,2026-02-05 15:00:52.620834
2025-01-05,7,36,5,22840,1,2026-02-05 15:00:52.620834
2025-01-05,7,37,1,1774,1,2026-02-05 15:00:52.622079
2025-01-05,7,38,4,10312,1,2026-02-05 15:00:52.622079
2025-01-05,7,39,2,1264,1,2026-02-05 15:00:52.623231
2025-01-05,7,40,5,10355,1,2026-02-05 15:00:52.623231
2025-01-05,7,41,3,7557,1,2026-02-05 15:00:52.624236
2025-01-05,7,42,7,23660,2,2026-02-05 15:00:52.624236
2025-01-05,7,43,3,10371,3,2026-02-05 15:00:52.624236
2025-01-05,7,44,7,14994,3,2026-02-05 15:00:52.625235
2025-01-05,7,45,5,3375,5,2026-02-05 15:00:52.625235
2025-01-05,7,46,3,12405,1,2026-02-05 15:00:52.626718
2025-01-05,7,47,4,9476,1,2026-02-05 15:00:52.626718
2025-01-05,7,48,7,3955,3,2026-02-05 15:00:52.626718
2025-01-05,7,49,4,17712,2,2026-02-05 15:00:52.628106
2025-01-05,7,50,9,37143,3,2026-02-05 15:00:52.628106
2025-01-05,8,1,5,21900,2,2026-02-05 15:00:52.628106
2025-01-05,8,2,6,28098,3,2026-02-05 15:00:52.629265
2025-01-05,8,3,2,9272,1,2026-02-05 15:00:52.629265
2025-01-05,8,4,8,14552,8,2026-02-05 15:00:52.630645
2025-01-05,8,5,8,16928,2,2026-02-05 15:00:52.630645
2025-01-05,8,6,8,20904,8,2026-02-05 15:00:52.632024
2025-01-05,8,7,14,29512,14,2026-02-05 15:00:52.632024
2025-01-05,8,8,5,4260,1,2026-02-05 15:00:52.633025
2025-01-05,8,9,4,16060,4,2026-02-05 15:00:52.633025
2025-01-05,8,10,2,1342,2,2026-02-05 15:00:52.634013
2025-01-05,8,11,4,12948,2,2026-02-05 15:00:52.635013
2025-01-05,8,12,1,2316,1,2026-02-05 15:00:52.635013
2025-01-05,8,13,4,16568,4,2026-02-05 15:00:52.636013
2025-01-05,8,14,3,1194,3,2026-02-05 15:00:52.636013
2025-01-05,8,15,5,23985,1,2026-02-05 15:00:52.637013
2025-01-05,8,16,6,4536,2,2026-02-05 15:00:52.637013
2025-01-05,8,17,7,8351,7,2026-02-05 15:00:52.638013
2025-01-05,8,18,7,350,2,2026-02-05 15:00:52.638013
2025-01-05,8,19,7,15288,7,2026-02-05 15:00:52.639013
2025-01-05,8,20,6,14112,3,2026-02-05 15:00:52.639013
2025-01-05,8,21,8,11888,8,2026-02-05 15:00:52.640014
2025-01-05,8,22,8,1432,4,2026-02-05 15:00:52.640014
2025-01-05,8,23,4,10996,1,2026-02-05 15:00:52.641013
2025-01-05,8,24,2,9884,1,2026-02-05 15:00:52.641013
2025-01-05,8,25,2,2138,1,2026-02-05 15:00:52.642014
2025-01-05,8,26,7,8232,3,2026-02-05 15:00:52.642014
2025-01-05,8,27,0,0,0,2026-02-05 15:00:52.643013
2025-01-05,8,28,4,15392,2,2026-02-05 15:00:52.643013
2025-01-05,8,29,7,20468,3,2026-02-05 15:00:52.644013
2025-01-05,8,30,6,4254,6,2026-02-05 15:00:52.644013
2025-01-05,8,31,5,11900,2,2026-02-05 15:00:52.645013
2025-01-05,8,32,2,3386,1,2026-02-05 15:00:52.646036
2025-01-05,8,33,7,15988,2,2026-02-05 15:00:52.646036
2025-01-05,8,34,10,24340,3,2026-02-05 15:00:52.647092
2025-01-05,8,35,5,6215,1,2026-02-05 15:00:52.648094
2025-01-05,8,36,3,13704,1,2026-02-05 15:00:52.649093
2025-01-05,8,37,9,15966,4,2026-02-05 15:00:52.649093
2025-01-05,8,38,8,20624,8,2026-02-05 15:00:52.650096
2025-01-05,8,39,5,3160,2,2026-02-05 15:00:52.650096
2025-01-05,8,40,7,14497,2,2026-02-05 15:00:52.651336
2025-01-05,8,41,8,20152,4,2026-02-05 15:00:52.652355
2025-01-05,8,42,8,27040,8,2026-02-05 15:00:52.653356
2025-01-05,8,43,10,34570,3,2026-02-05 15:00:52.654357
2025-01-05,8,44,9,19278,3,2026-02-05 15:00:52.654357
2025-01-05,8,45,6,4050,2,2026-02-05 15:00:52.655466
2025-01-05,8,46,3,12405,3,2026-02-05 15:00:52.656465
2025-01-05,8,47,5,11845,1,2026-02-05 15:00:52.657482
2025-01-05,8,48,7,3955,3,2026-02-05 15:00:52.658464
2025-01-05,8,49,7,30996,7,2026-02-05 15:00:52.659476
2025-01-05,8,50,7,28889,3,2026-02-05 15:00:52.659476
2025-01-05,9,1,7,30660,3,2026-02-05 15:00:52.661143
2025-01-05,9,2,3,14049,1,2026-02-05 15:00:52.661143
2025-01-05,9,3,8,37088,8,2026-02-05 15:00:52.662163
2025-01-05,9,4,6,10914,3,2026-02-05 15:00:52.663162
2025-01-05,9,5,4,8464,4,2026-02-05 15:00:52.664163
2025-01-05,9,6,0,0,0,2026-02-05 15:00:52.665161
2025-01-05,9,7,7,14756,7,2026-02-05 15:00:52.665161
2025-01-05,9,8,3,2556,3,2026-02-05 15:00:52.666172
2025-01-05,9,9,90,361350,45,2026-02-05 15:00:52.667161
2025-01-05,9,10,4,2684,4,2026-02-05 15:00:52.668163
2025-01-05,9,11,7,22659,3,2026-02-05 15:00:52.669157
2025-01-05,9,12,7,16212,7,2026-02-05 15:00:52.669157
2025-01-05,9,13,4,16568,4,2026-02-05 15:00:52.670162
2025-01-05,9,14,3,1194,3,2026-02-05 15:00:52.671155
2025-01-05,9,15,8,38376,8,2026-02-05 15:00:52.671155
2025-01-05,9,16,2,1512,2,2026-02-05 15:00:52.672642
2025-01-05,9,17,0,0,0,2026-02-05 15:00:52.673650
2025-01-05,9,18,7,350,2,2026-02-05 15:00:52.674645
2025-01-05,9,19,3,6552,3,2026-02-05 15:00:52.675653
2025-01-05,9,20,7,16464,2,2026-02-05 15:00:52.676647
2025-01-05,9,21,5,7430,1,2026-02-05 15:00:52.676647
2025-01-05,9,22,0,0,0,2026-02-05 15:00:52.677859
2025-01-05,9,23,8,21992,8,2026-02-05 15:00:52.678863
2025-01-05,9,24,4,19768,4,2026-02-05 15:00:52.679882
2025-01-05,9,25,2,2138,2,2026-02-05 15:00:52.679882
2025-01-05,9,26,1,1176,1,2026-02-05 15:00:52.679882
2025-01-05,9,27,5,1800,2,2026-02-05 15:00:52.681378
2025-01-05,9,28,4,15392,1,2026-02-05 15:00:52.682410
2025-01-05,9,29,9,26316,3,2026-02-05 15:00:52.682410
2025-01-05,9,30,4,2836,1,2026-02-05 15:00:52.683385
2025-01-05,9,31,4,9520,4,2026-02-05 15:00:52.683385
2025-01-05,9,32,3,5079,3,2026-02-05 15:00:52.684566
2025-01-05,9,33,3,6852,1,2026-02-05 15:00:52.684566
2025-01-05,9,34,2,4868,1,2026-02-05 15:00:52.685680
2025-01-05,9,35,6,7458,6,2026-02-05 15:00:52.685680
2025-01-05,9,36,5,22840,1,2026-02-05 15:00:52.685680
2025-01-05,9,37,5,8870,5,2026-02-05 15:00:52.686673
2025-01-05,9,38,4,10312,2,2026-02-05 15:00:52.687681
2025-01-05,9,39,3,1896,1,2026-02-05 15:00:52.687681
2025-01-05,9,40,3,6213,1,2026-02-05 15:00:52.688675
2025-01-05,9,41,8,20152,8,2026-02-05 15:00:52.688675
2025-01-05,9,42,6,20280,2,2026-02-05 15:00:52.689713
2025-01-05,9,43,3,10371,1,2026-02-05 15:00:52.689713
2025-01-05,9,44,5,10710,2,2026-02-05 15:00:52.691117
2025-01-05,9,45,5,3375,1,2026-02-05 15:00:52.691117
2025-01-05,9,46,8,33080,2,2026-02-05 15:00:52.691117
2025-01-05,9,47,5,11845,2,2026-02-05 15:00:52.692156
2025-01-05,9,48,9,5085,4,2026-02-05 15:00:52.692156
2025-01-05,9,49,16,70848,16,2026-02-05 15:00:52.693588
2025-01-05,9,50,2,8254,1,2026-02-05 15:00:52.693588
2025-01-05,10,1,3,13140,1,2026-02-05 15:00:52.694647
2025-01-05,10,2,11,51513,11,2026-02-05 15:00:52.694647
2025-01-05,10,3,7,32452,7,2026-02-05 15:00:52.695721
2025-01-05,10,4,1,1819,1,2026-02-05 15:00:52.695721
2025-01-05,10,5,5,10580,1,2026-02-05 15:00:52.696718
2025-01-05,10,6,5,13065,1,2026-02-05 15:00:52.696718
2025-01-05,10,7,4,8432,1,2026-02-05 15:00:52.696718
2025-01-05,10,8,9,7668,3,2026-02-05 15:00:52.697719
2025-01-05,10,9,6,24090,6,2026-02-05 15:00:52.697719
2025-01-05,10,10,5,3355,2,2026-02-05 15:00:52.698718
2025-01-05,10,11,5,16185,2,2026-02-05 15:00:52.698718
2025-01-05,10,12,4,9264,2,2026-02-05 15:00:52.698718
2025-01-05,10,13,8,33136,4,2026-02-05 15:00:52.700049
2025-01-05,10,14,2,796,1,2026-02-05 15:00:52.700049
2025-01-05,10,15,6,28782,2,2026-02-05 15:00:52.700049
2025-01-05,10,16,6,4536,2,2026-02-05 15:00:52.701087
2025-01-05,10,17,3,3579,3,2026-02-05 15:00:52.701087
2025-01-05,10,18,5,250,2,2026-02-05 15:00:52.702554
2025-01-05,10,19,4,8736,1,2026-02-05 15:00:52.702554
2025-01-05,10,20,5,11760,5,2026-02-05 15:00:52.703559
2025-01-05,10,21,9,13374,9,2026-02-05 15:00:52.703559
2025-01-05,10,22,7,1253,3,2026-02-05 15:00:52.704554
2025-01-05,10,23,3,8247,3,2026-02-05 15:00:52.704554
2025-01-05,10,24,6,29652,3,2026-02-05 15:00:52.705746
2025-01-05,10,25,5,5345,1,2026-02-05 15:00:52.705746
2025-01-05,10,26,2,2352,1,2026-02-05 15:00:52.706931
2025-01-05,10,27,6,2160,2,2026-02-05 15:00:52.706931
2025-01-05,10,28,5,19240,5,2026-02-05 15:00:52.708080
2025-01-05,10,29,5,14620,5,2026-02-05 15:00:52.708592
2025-01-05,10,30,4,2836,1,2026-02-05 15:00:52.708592
2025-01-05,10,31,9,21420,3,2026-02-05 15:00:52.709607
2025-01-05,10,32,5,8465,2,2026-02-05 15:00:52.709607
2025-01-05,10,32,5,8465,2,2026-02-05 15:00:52.709607
2025-01-05,10,33,1,2284,1,2026-02-05 15:00:52.710608
2025-01-05,10,34,8,19472,8,2026-02-05 15:00:52.710608
2025-01-05,10,35,5,6215,2,2026-02-05 15:00:52.711606
2025-01-05,10,36,6,27408,3,2026-02-05 15:00:52.711606
2025-01-05,10,37,6,10644,3,2026-02-05 15:00:52.712607
2025-01-05,10,38,2,5156,1,2026-02-05 15:00:52.712607
2025-01-05,10,39,6,3792,3,2026-02-05 15:00:52.713606
2025-01-05,10,40,8,16568,4,2026-02-05 15:00:52.713606
2025-01-05,10,41,8,20152,2,2026-02-05 15:00:52.714608
2025-01-05,10,42,4,13520,4,2026-02-05 15:00:52.715609
2025-01-05,10,43,5,17285,2,2026-02-05 15:00:52.715609
2025-01-05,10,44,3,6426,3,2026-02-05 15:00:52.715609
2025-01-05,10,45,5,3375,5,2026-02-05 15:00:52.716607
2025-01-05,10,46,7,28945,2,2026-02-05 15:00:52.716607
2025-01-05,10,47,7,16583,7,2026-02-05 15:00:52.717606
2025-01-05,10,48,4,2260,2,2026-02-05 15:00:52.717606
2025-01-05,10,49,5,22140,2,2026-02-05 15:00:52.718606
2025-01-05,10,50,7,28889,2,2026-02-05 15:00:52.718606
2025-01-06,1,1,6,26280,2,2026-02-05 15:00:52.719606
2025-01-06,1,2,8,37464,4,2026-02-05 15:00:52.719606
2025-01-06,1,3,3,13908,1,2026-02-05 15:00:52.720607
2025-01-06,1,4,2,3638,1,2026-02-05 15:00:52.720607
2025-01-06,1,5,3,6348,3,2026-02-05 15:00:52.721607
2025-01-06,1,6,4,10452,2,2026-02-05 15:00:52.721607
2025-01-06,1,7,8,16864,4,2026-02-05 15:00:52.721607
2025-01-06,1,8,4,3408,2,2026-02-05 15:00:52.722607
2025-01-06,1,9,5,20075,1,2026-02-05 15:00:52.722607
2025-01-06,1,10,5,3355,2,2026-02-05 15:00:52.723607
2025-01-06,1,11,5,16185,2,2026-02-05 15:00:52.724606
2025-01-06,1,12,4,9264,2,2026-02-05 15:00:52.724606
2025-01-06,1,13,7,28994,7,2026-02-05 15:00:52.725607
2025-01-06,1,14,5,1990,5,2026-02-05 15:00:52.725607
2025-01-06,1,15,6,28782,2,2026-02-05 15:00:52.726608
2025-01-06,1,16,6,4536,6,2026-02-05 15:00:52.726608
2025-01-06,1,17,2,2386,1,2026-02-05 15:00:52.727608
2025-01-06,1,18,9,450,9,2026-02-05 15:00:52.727608
2025-01-06,1,19,4,8736,1,2026-02-05 15:00:52.727608
2025-01-06,1,20,9,21168,3,2026-02-05 15:00:52.728606
2025-01-06,1,21,2,2972,2,2026-02-05 15:00:52.728606
2025-01-06,1,22,4,716,2,2026-02-05 15:00:52.729606
2025-01-06,1,23,4,10996,1,2026-02-05 15:00:52.729606
2025-01-06,1,24,2,9884,1,2026-02-05 15:00:52.729606
2025-01-06,1,25,6,6414,6,2026-02-05 15:00:52.730607
2025-01-06,1,26,4,4704,1,2026-02-05 15:00:52.730607
2025-01-06,1,27,4,1440,1,2026-02-05 15:00:52.731606
2025-01-06,1,28,3,11544,1,2026-02-05 15:00:52.731606
2025-01-06,1,29,2,5848,1,2026-02-05 15:00:52.732607
2025-01-06,1,30,5,3545,5,2026-02-05 15:00:52.732607
2025-01-06,1,31,3,7140,3,2026-02-05 15:00:52.733630
2025-01-06,1,32,5,8465,1,2026-02-05 15:00:52.734608
2025-01-06,1,33,6,13704,2,2026-02-05 15:00:52.734608
2025-01-06,1,34,3,7302,1,2026-02-05 15:00:52.735620
2025-01-06,1,35,1,1243,1,2026-02-05 15:00:52.736608
2025-01-06,1,36,1,4568,1,2026-02-05 15:00:52.736608
2025-01-06,1,37,1,1774,1,2026-02-05 15:00:52.737607
2025-01-06,1,38,6,15468,2,2026-02-05 15:00:52.737607
2025-01-06,1,39,13,8216,4,2026-02-05 15:00:52.738605
2025-01-06,1,40,4,8284,1,2026-02-05 15:00:52.739608
2025-01-06,1,41,5,12595,2,2026-02-05 15:00:52.740607
2025-01-06,1,42,4,13520,4,2026-02-05 15:00:52.740607
2025-01-06,1,43,5,17285,2,2026-02-05 15:00:52.741607
2025-01-06,1,44,5,10710,1,2026-02-05 15:00:52.741607
2025-01-06,1,45,6,4050,6,2026-02-05 15:00:52.742607
2025-01-06,1,46,3,12405,3,2026-02-05 15:00:52.742607
2025-01-06,1,47,4,9476,4,2026-02-05 15:00:52.743637
2025-01-06,1,48,2,1130,1,2026-02-05 15:00:52.743637
2025-01-06,1,49,4,17712,1,2026-02-05 15:00:52.744607
2025-01-06,1,50,5,20635,2,2026-02-05 15:00:52.744607
2025-01-06,2,1,8,35040,8,2026-02-05 15:00:52.745608
2025-01-06,2,2,3,14049,1,2026-02-05 15:00:52.745608
2025-01-06,2,3,5,23180,1,2026-02-05 15:00:52.746607
2025-01-06,2,4,7,12733,7,2026-02-05 15:00:52.746607
2025-01-06,2,5,2,4232,2,2026-02-05 15:00:52.747607
2025-01-06,2,6,8,20904,2,2026-02-05 15:00:52.747607
2025-01-06,2,7,3,6324,1,2026-02-05 15:00:52.748606
2025-01-06,2,8,9,7668,4,2026-02-05 15:00:52.748606
2025-01-06,2,9,6,24090,6,2026-02-05 15:00:52.748606
2025-01-06,2,10,4,2684,4,2026-02-05 15:00:52.749606
2025-01-06,2,11,2,6474,2,2026-02-05 15:00:52.749606
2025-01-06,2,12,6,13896,6,2026-02-05 15:00:52.750607
2025-01-06,2,13,6,24852,6,2026-02-05 15:00:52.750607
2025-01-06,2,14,6,2388,6,2026-02-05 15:00:52.751607
2025-01-06,2,15,5,23985,2,2026-02-05 15:00:52.751607
2025-01-06,2,16,0,0,0,2026-02-05 15:00:52.752606
2025-01-06,2,17,5,5965,2,2026-02-05 15:00:52.752606
2025-01-06,2,18,7,350,3,2026-02-05 15:00:52.753613
2025-01-06,2,19,3,6552,1,2026-02-05 15:00:52.753613
2025-01-06,2,20,7,16464,3,2026-02-05 15:00:52.753613
2025-01-06,2,20,7,16464,2,2026-02-05 15:00:52.753613
2025-01-06,2,21,8,11888,8,2026-02-05 15:00:52.754608
2025-01-06,2,22,5,895,2,2026-02-05 15:00:52.755607
2025-01-06,2,23,4,10996,4,2026-02-05 15:00:52.755607
2025-01-06,2,24,5,24710,2,2026-02-05 15:00:52.756607
2025-01-06,2,25,4,4276,2,2026-02-05 15:00:52.756607
2025-01-06,2,26,5,5880,2,2026-02-05 15:00:52.757606
2025-01-06,2,27,6,2160,2,2026-02-05 15:00:52.757606
2025-01-06,2,28,4,15392,2,2026-02-05 15:00:52.758608
2025-01-06,2,29,6,17544,2,2026-02-05 15:00:52.758608
2025-01-06,2,30,2,1418,2,2026-02-05 15:00:52.759606
2025-01-06,2,31,7,16660,2,2026-02-05 15:00:52.759606
2025-01-06,2,32,4,6772,1,2026-02-05 15:00:52.760607
2025-01-06,2,33,4,9136,2,2026-02-05 15:00:52.760607
2025-01-06,2,34,4,9736,4,2026-02-05 15:00:52.761639
2025-01-06,2,35,6,7458,3,2026-02-05 15:00:52.761639
2025-01-06,2,36,7,31976,7,2026-02-05 15:00:52.762618
2025-01-06,2,37,5,8870,2,2026-02-05 15:00:52.762618
2025-01-06,2,38,5,12890,2,2026-02-05 15:00:52.763606
2025-01-06,2,39,7,4424,7,2026-02-05 15:00:52.763606
2025-01-06,2,40,5,10355,1,2026-02-05 15:00:52.764606
2025-01-06,2,41,3,7557,1,2026-02-05 15:00:52.764606
2025-01-06,2,42,6,20280,6,2026-02-05 15:00:52.765606
2025-01-06,2,43,5,17285,5,2026-02-05 15:00:52.765606
2025-01-06,2,44,3,6426,3,2026-02-05 15:00:52.765606
2025-01-06,2,45,4,2700,4,2026-02-05 15:00:52.766606
2025-01-06,2,46,6,24810,6,2026-02-05 15:00:52.766606
2025-01-06,2,47,3,7107,1,2026-02-05 15:00:52.767609
2025-01-06,2,48,5,2825,2,2026-02-05 15:00:52.768607
2025-01-06,2,49,2,8856,1,2026-02-05 15:00:52.768607
2025-01-06,2,50,5,20635,1,2026-02-05 15:00:52.768607
2025-01-06,3,1,3,13140,1,2026-02-05 15:00:52.769606
2025-01-06,3,2,2,9366,1,2026-02-05 15:00:52.769606
2025-01-06,3,3,5,23180,5,2026-02-05 15:00:52.770606
2025-01-06,3,4,7,12733,2,2026-02-05 15:00:52.771631
2025-01-06,3,5,4,8464,1,2026-02-05 15:00:52.771631
2025-01-06,3,6,6,15678,3,2026-02-05 15:00:52.772608
2025-01-06,3,7,2,4216,2,2026-02-05 15:00:52.772608
2025-01-06,3,8,6,5112,6,2026-02-05 15:00:52.772608
2025-01-06,3,9,5,20075,2,2026-02-05 15:00:52.773606
2025-01-06,3,10,9,6039,3,2026-02-05 15:00:52.773606
2025-01-06,3,11,7,22659,2,2026-02-05 15:00:52.774606
2025-01-06,3,12,3,6948,1,2026-02-05 15:00:52.774606
2025-01-06,3,13,5,20710,2,2026-02-05 15:00:52.775608
2025-01-06,3,14,3,1194,1,2026-02-05 15:00:52.775608
2025-01-06,3,15,5,23985,5,2026-02-05 15:00:52.775608
2025-01-06,3,16,5,3780,1,2026-02-05 15:00:52.776609
2025-01-06,3,17,8,9544,4,2026-02-05 15:00:52.777614
2025-01-06,3,18,5,250,1,2026-02-05 15:00:52.777614
2025-01-06,3,19,2,4368,1,2026-02-05 15:00:52.777614
2025-01-06,3,20,4,9408,1,2026-02-05 15:00:52.778840
2025-01-06,3,21,6,8916,2,2026-02-05 15:00:52.778840
2025-01-06,3,22,5,895,2,2026-02-05 15:00:52.779986
2025-01-06,3,23,3,8247,1,2026-02-05 15:00:52.779986
2025-01-06,3,24,3,14826,1,2026-02-05 15:00:52.779986
2025-01-06,3,25,5,5345,5,2026-02-05 15:00:52.781282
2025-01-06,3,26,5,5880,5,2026-02-05 15:00:52.781282
2025-01-06,3,27,6,2160,2,2026-02-05 15:00:52.781282
2025-01-06,3,28,4,15392,4,2026-02-05 15:00:52.781282
2025-01-06,3,29,8,23392,4,2026-02-05 15:00:52.782767
2025-01-06,3,30,8,5672,8,2026-02-05 15:00:52.782767
2025-01-06,3,31,8,19040,2,2026-02-05 15:00:52.783772
2025-01-06,3,32,3,5079,3,2026-02-05 15:00:52.783772
2025-01-06,3,33,3,6852,1,2026-02-05 15:00:52.784777
2025-01-06,3,34,6,14604,3,2026-02-05 15:00:52.784777
2025-01-06,3,35,10,12430,10,2026-02-05 15:00:52.784777
2025-01-06,3,36,3,13704,1,2026-02-05 15:00:52.786088
2025-01-06,3,37,4,7096,2,2026-02-05 15:00:52.786088
2025-01-06,3,38,5,12890,1,2026-02-05 15:00:52.787414
2025-01-06,3,39,4,2528,1,2026-02-05 15:00:52.787414
2025-01-06,3,40,7,14497,2,2026-02-05 15:00:52.787414
2025-01-06,3,41,8,20152,8,2026-02-05 15:00:52.788440
2025-01-06,3,42,7,23660,2,2026-02-05 15:00:52.788440
2025-01-06,3,43,6,20742,6,2026-02-05 15:00:52.789458
2025-01-06,3,44,2,4284,1,2026-02-05 15:00:52.789458
2025-01-06,3,45,5,3375,2,2026-02-05 15:00:52.789458
2025-01-06,3,46,4,16540,2,2026-02-05 15:00:52.790742
2025-01-06,3,47,9,21321,4,2026-02-05 15:00:52.790742
2025-01-06,3,48,5,2825,1,2026-02-05 15:00:52.790742
2025-01-06,3,49,5,22140,5,2026-02-05 15:00:52.791760
2025-01-06,3,50,4,16508,2,2026-02-05 15:00:52.791760
2025-01-06,4,1,11,48180,3,2026-02-05 15:00:52.791760
2025-01-06,4,2,5,23415,5,2026-02-05 15:00:52.793245
2025-01-06,4,3,2,9272,2,2026-02-05 15:00:52.793245
2025-01-06,4,4,4,7276,2,2026-02-05 15:00:52.793245
2025-01-06,4,5,6,12696,3,2026-02-05 15:00:52.794618
2025-01-06,4,6,6,15678,2,2026-02-05 15:00:52.794618
2025-01-06,4,7,5,10540,2,2026-02-05 15:00:52.795611
2025-01-06,4,8,4,3408,4,2026-02-05 15:00:52.795611
2025-01-06,4,9,2,8030,1,2026-02-05 15:00:52.797007
2025-01-06,4,10,8,5368,4,2026-02-05 15:00:52.797007
2025-01-06,4,11,5,16185,2,2026-02-05 15:00:52.797007
2025-01-06,4,12,3,6948,1,2026-02-05 15:00:52.798245
2025-01-06,4,13,4,16568,1,2026-02-05 15:00:52.798245
2025-01-06,4,14,3,1194,3,2026-02-05 15:00:52.799250
2025-01-06,4,15,3,14391,3,2026-02-05 15:00:52.799250
2025-01-06,4,16,0,0,0,2026-02-05 15:00:52.799250
2025-01-06,4,17,5,5965,1,2026-02-05 15:00:52.800248
2025-01-06,4,18,5,250,1,2026-02-05 15:00:52.800248
2025-01-06,4,19,3,6552,3,2026-02-05 15:00:52.800248
2025-01-06,4,20,6,14112,6,2026-02-05 15:00:52.801682
2025-01-06,4,21,2,2972,1,2026-02-05 15:00:52.801682
2025-01-06,4,22,7,1253,2,2026-02-05 15:00:52.801682
2025-01-06,4,23,7,19243,2,2026-02-05 15:00:52.803149
2025-01-06,4,24,4,19768,1,2026-02-05 15:00:52.803149
2025-01-06,4,25,2,2138,1,2026-02-05 15:00:52.804202
2025-01-06,4,26,5,5880,5,2026-02-05 15:00:52.804202
2025-01-06,4,27,6,2160,3,2026-02-05 15:00:52.804202
2025-01-06,4,28,3,11544,1,2026-02-05 15:00:52.805647
2025-01-06,4,29,2,5848,2,2026-02-05 15:00:52.805647
2025-01-06,4,30,4,2836,2,2026-02-05 15:00:52.805647
2025-01-06,4,31,2,4760,1,2026-02-05 15:00:52.806652
2025-01-06,4,32,5,8465,1,2026-02-05 15:00:52.806652
2025-01-06,4,33,5,11420,1,2026-02-05 15:00:52.806652
2025-01-06,4,34,3,7302,1,2026-02-05 15:00:52.806652
2025-01-06,4,35,2,2486,2,2026-02-05 15:00:52.808150
2025-01-06,4,36,8,36544,4,2026-02-05 15:00:52.808150
2025-01-06,4,37,3,5322,1,2026-02-05 15:00:52.809239
2025-01-06,4,38,7,18046,2,2026-02-05 15:00:52.809239
2025-01-06,4,39,4,2528,2,2026-02-05 15:00:52.809239
2025-01-06,4,40,9,18639,3,2026-02-05 15:00:52.810604
2025-01-06,4,41,3,7557,1,2026-02-05 15:00:52.811116
2025-01-06,4,42,11,37180,11,2026-02-05 15:00:52.811116
2025-01-06,4,43,4,13828,4,2026-02-05 15:00:52.812142
2025-01-06,4,44,3,6426,3,2026-02-05 15:00:52.812142
2025-01-06,4,45,6,4050,3,2026-02-05 15:00:52.812142
2025-01-06,4,46,5,20675,2,2026-02-05 15:00:52.813192
2025-01-06,4,47,63,149247,63,2026-02-05 15:00:52.813192
2025-01-06,4,48,5,2825,5,2026-02-05 15:00:52.813192
2025-01-06,4,49,3,13284,3,2026-02-05 15:00:52.813192
2025-01-06,4,50,4,16508,4,2026-02-05 15:00:52.814489
2025-01-06,5,1,0,0,0,2026-02-05 15:00:52.814489
2025-01-06,5,2,0,0,0,2026-02-05 15:00:52.815459
2025-01-06,5,3,9,41724,3,2026-02-05 15:00:52.815459
2025-01-06,5,4,2,3638,2,2026-02-05 15:00:52.816461
2025-01-06,5,5,5,10580,2,2026-02-05 15:00:52.816461
2025-01-06,5,6,8,20904,4,2026-02-05 15:00:52.817460
2025-01-06,5,7,5,10540,5,2026-02-05 15:00:52.817460
2025-01-06,5,8,6,5112,6,2026-02-05 15:00:52.817460
2025-01-06,5,9,7,28105,7,2026-02-05 15:00:52.818697
2025-01-06,5,10,5,3355,2,2026-02-05 15:00:52.818697
2025-01-06,5,11,3,9711,1,2026-02-05 15:00:52.818697
2025-01-06,5,12,9,20844,3,2026-02-05 15:00:52.820136
2025-01-06,5,13,6,24852,6,2026-02-05 15:00:52.820136
2025-01-06,5,14,7,2786,3,2026-02-05 15:00:52.820136
2025-01-06,5,15,4,19188,2,2026-02-05 15:00:52.821224
2025-01-06,5,16,8,6048,8,2026-02-05 15:00:52.821224
2025-01-06,5,17,9,10737,9,2026-02-05 15:00:52.822519
2025-01-06,5,18,2,100,1,2026-02-05 15:00:52.822519
2025-01-06,5,19,9,19656,4,2026-02-05 15:00:52.823665
2025-01-06,5,20,8,18816,4,2026-02-05 15:00:52.823665
2025-01-06,5,21,4,5944,1,2026-02-05 15:00:52.824664
2025-01-06,5,22,7,1253,7,2026-02-05 15:00:52.824664
2025-01-06,5,23,4,10996,4,2026-02-05 15:00:52.825663
2025-01-06,5,24,5,24710,5,2026-02-05 15:00:52.825663
